time,watts,cadence,distance,altitude,lat,lng,velocity_smooth,temp,torque,left_right_balance
421,224,82,3228.45,4.0,52.321754,4.9019566,8.675,22,26,53
422,219,83,3237.13,4.0,52.321735,4.90208,8.675,22,25,53
423,216,82,3245.94,4.0,52.321712,4.902204,8.675,22,25,54
424,216,83,3254.74,4.0,52.32169,4.9023275,8.675,22,25,55
425,217,82,3263.4,4.0,52.321667,4.902448,8.675,22,25,53
426,222,83,3272.12,4.0,52.321636,4.9025674,8.682,22,26,54
427,227,83,3281.14,4.0,52.3216,4.902688,8.704,22,26,54
428,223,83,3290.32,4.0,52.321568,4.902809,8.733,22,26,53
429,214,83,3299.24,4.0,52.321533,4.902928,8.753,22,25,55
430,209,83,3307.37,4.0,52.3215,4.9030333,8.765,22,24,55
431,209,83,3315.81,4.0,52.321465,4.903143,8.781,22,24,55
432,212,83,3326.0,4.0,52.321423,4.903274,8.786,22,24,55
433,213,83,3334.78,4.0,52.32138,4.903385,8.793,22,25,55
434,215,83,3343.61,4.0,52.32134,4.9034944,8.816,22,25,56
435,219,84,3351.83,3.8,52.321297,4.9035945,8.847,22,25,56
436,219,84,3360.36,3.8,52.32125,4.903696,8.869,22,25,57
437,216,84,3370.45,3.8,52.321198,4.9038134,8.869,22,25,56
438,216,84,3378.65,3.8,52.32115,4.9039097,8.869,22,25,58
439,217,84,3386.35,3.8,52.321114,4.904001,8.877,22,25,58
440,219,84,3395.27,3.6,52.321068,4.904108,8.899,22,25,58
441,230,85,3404.91,3.6,52.321014,4.9042234,8.931,22,26,58
442,237,85,3415.12,3.6,52.32096,4.904344,8.957,22,27,57
443,224,85,3423.48,3.4,52.320915,4.904443,8.964,22,25,56
444,204,84,3431.41,3.4,52.320877,4.904538,8.967,22,23,54
445,198,84,3440.61,3.4,52.320827,4.9046497,8.972,22,23,56
446,203,84,3450.55,3.6,52.320778,4.90477,8.969,22,23,56
447,211,84,3460.26,3.6,52.320732,4.9048886,8.96,22,24,56
448,215,84,3468.32,3.6,52.32069,4.9049864,8.939,22,24,55
449,219,83,3476.12,3.8,52.320652,4.9050794,8.917,22,25,54
450,221,83,3484.91,3.8,52.320606,4.905186,8.899,22,25,54
451,224,83,3494.15,3.8,52.32056,4.905301,8.869,22,26,54
452,229,84,3504.0,3.8,52.320515,4.9054246,8.866,22,26,55
453,231,83,3513.06,3.8,52.320477,4.9055395,8.853,22,27,54
454,227,83,3521.25,3.8,52.32044,4.905646,8.827,22,26,54
455,223,83,3528.86,3.8,52.32041,4.905747,8.802,22,26,54
456,225,83,3538.24,3.8,52.320377,4.905873,8.797,22,26,54
457,224,83,3548.05,3.8,52.320343,4.9060054,8.793,22,26,56
458,225,83,3557.08,3.8,52.320312,4.906128,8.786,22,26,57
459,236,83,3564.93,3.8,52.320286,4.906234,8.786,22,27,57
460,246,82,3572.95,3.8,52.320255,4.906341,8.783,22,29,56
461,249,83,3581.96,3.8,52.320225,4.906462,8.778,22,29,56
462,252,83,3590.04,3.8,52.320194,4.9065704,8.771,22,29,55
463,253,83,3599.81,4.0,52.32016,4.906701,8.738,22,29,54
464,245,82,3608.61,4.0,52.320126,4.90682,8.692,22,29,53
465,242,82,3617.49,4.0,52.320095,4.9069386,8.668,22,28,52
466,243,81,3625.96,3.8,52.320065,4.9070516,8.658,22,29,52
467,242,82,3634.8,3.8,52.32003,4.907169,8.658,22,28,52
468,236,83,3643.53,3.8,52.319996,4.907285,8.654,22,27,54
469,231,82,3652.0,3.8,52.319965,4.9073977,8.647,22,27,54
470,230,82,3660.54,3.8,52.31993,4.9075117,8.647,22,27,55
471,229,82,3668.73,4.0,52.3199,4.907621,8.647,22,27,55
472,227,82,3677.21,4.0,52.319866,4.9077325,8.647,22,26,55
473,218,82,3685.96,3.8,52.319828,4.907845,8.647,22,25,56
474,211,82,3693.85,3.8,52.319794,4.9079466,8.647,22,25,56
475,211,82,3702.23,3.8,52.31976,4.908055,8.647,22,25,55
476,215,82,3712.12,3.8,52.319717,4.908181,8.647,22,25,55
477,219,82,3720.54,4.0,52.31968,4.90829,8.647,22,26,55
478,224,82,3729.01,4.0,52.319645,4.9084,8.647,22,26,55
479,228,82,3737.83,4.0,52.319607,4.908514,8.647,22,27,56
480,226,82,3746.45,4.0,52.31957,4.9086246,8.647,22,26,55
481,219,82,3754.86,4.0,52.319534,4.908733,8.647,22,26,56
482,219,82,3763.52,4.0,52.319496,4.9088435,8.644,22,26,56
483,223,82,3772.15,3.8,52.319458,4.908954,8.642,22,26,55
484,222,83,3780.82,3.8,52.319416,4.909062,8.647,22,26,55
485,224,82,3789.53,3.8,52.319374,4.909167,8.651,21,26,55
486,222,82,3798.21,3.8,52.319324,4.909268,8.658,21,26,55
487,220,82,3806.78,3.8,52.319275,4.909365,8.658,21,26,56
488,228,82,3815.34,3.8,52.319225,4.9094563,8.651,21,27,55
489,229,82,3823.95,3.8,52.319168,4.9095416,8.639,21,27,54
490,215,83,3832.8,3.6,52.319107,4.909627,8.639,21,25,54
491,205,84,3841.85,3.6,52.319046,4.909714,8.657,21,23,53
492,207,83,3850.75,3.8,52.318985,4.9098034,8.686,21,24,54
493,213,84,3858.86,3.8,52.31893,4.909885,8.686,21,24,53
494,214,84,3867.28,3.8,52.31888,4.9099703,8.718,21,24,53
495,214,83,3877.15,3.6,52.318817,4.9100733,8.737,21,25,53
496,204,83,3885.59,3.6,52.31876,4.910158,8.682,21,23,53
497,196,83,3893.92,3.6,52.318703,4.910234,8.711,21,23,54
498,194,83,3902.32,3.6,52.318638,4.910294,8.769,21,22,54
499,200,83,3910.71,3.8,52.31857,4.910335,9.015,21,23,55
500,215,83,3920.17,3.8,52.318485,4.9103656,9.685,21,25,53
501,218,83,3931.99,3.8,52.31838,4.9103823,10.676,21,25,53
502,215,83,3943.18,3.8,52.318283,4.9103575,11.066,21,25,53
503,210,83,3953.19,3.8,52.3182,4.9103003,10.278,21,24,51
504,198,83,3962.36,3.8,52.318123,4.9102497,9.934,21,23,51
505,185,84,3971.7,3.8,52.318047,4.91019,9.342,21,21,52
506,183,84,3981.16,3.8,52.31797,4.910127,9.342,21,21,52
507,191,84,3990.49,3.8,52.317898,4.910063,9.342,21,22,51
508,199,84,4000.14,3.6,52.31783,4.909974,9.212,21,23,53
509,202,84,4009.97,3.6,52.31777,4.9098706,8.992,21,23,52
510,206,84,4019.58,3.6,52.31771,4.909767,8.992,21,23,53
511,210,85,4028.69,3.6,52.317654,4.909671,8.988,21,24,53
512,203,84,4037.79,3.6,52.317593,4.9095764,8.981,21,23,54
513,196,85,4046.95,3.6,52.31754,4.9094806,8.981,21,22,53
514,198,84,4056.15,3.4,52.317482,4.909384,8.981,21,23,53
515,200,84,4065.12,3.4,52.317425,4.909289,8.967,21,23,53
516,195,84,4074.17,3.4,52.31737,4.909191,8.944,21,22,54
517,190,83,4083.01,3.4,52.317318,4.9090943,8.944,21,22,55
518,191,83,4090.87,3.4,52.317276,4.9090023,8.944,21,22,57
519,193,83,4098.88,3.6,52.317234,4.9089046,8.903,21,22,56
520,198,82,4108.43,3.6,52.31719,4.908787,8.833,21,23,56
521,210,82,4117.23,3.6,52.317146,4.908676,8.833,21,24,56
522,224,83,4126.43,3.4,52.317104,4.9085617,8.833,21,26,55
523,234,84,4135.77,3.6,52.317062,4.9084444,8.833,21,27,55
524,231,84,4144.83,3.6,52.31702,4.908331,8.833,21,26,55
525,208,84,4153.64,3.6,52.31698,4.908219,8.833,21,24,55
526,203,84,4162.71,3.6,52.31694,4.908102,8.833,21,23,54
527,207,84,4171.54,3.6,52.316902,4.9079885,8.833,21,24,54
528,210,85,4180.15,3.6,52.316864,4.907878,8.836,21,24,54
529,205,85,4189.17,3.6,52.316826,4.907762,8.856,21,23,54
530,201,86,4198.52,3.6,52.316788,4.9076405,8.894,21,22,54
531,203,87,4207.73,3.6,52.31675,4.907521,8.971,21,22,55
532,205,87,4216.91,3.6,52.31671,4.9074,9.063,21,23,54
533,207,88,4226.5,3.6,52.316673,4.907273,9.077,21,22,54
534,204,89,4236.28,3.6,52.31664,4.9071436,9.081,21,22,54
535,192,89,4245.9,3.6,52.3166,4.907017,9.113,21,21,54
536,184,89,4255.31,3.6,52.31656,4.9068966,9.187,21,20,54
537,184,90,4264.55,3.6,52.316513,4.9067826,9.246,21,20,55
538,188,90,4273.59,3.6,52.316463,4.9066815,9.28,21,20,56
539,190,89,4282.82,3.6,52.316402,4.9065866,9.324,21,20,55
540,190,90,4292.27,3.6,52.316334,4.9064984,9.369,21,20,56
541,195,89,4301.59,3.6,52.31627,4.9064174,9.369,21,21,56
542,199,88,4310.82,3.6,52.3162,4.90634,9.369,21,22,56
543,196,89,4320.19,3.6,52.31613,4.9062653,9.359,21,21,56
544,188,89,4329.62,3.6,52.316055,4.9061966,9.342,21,20,57
545,186,89,4339.18,3.6,52.31598,4.9061337,9.342,21,20,57
546,196,89,4348.58,3.6,52.315903,4.9060807,9.342,21,21,56
547,204,89,4357.73,3.6,52.315823,4.906049,9.342,21,22,57
548,204,88,4366.71,3.6,52.315742,4.906031,9.342,21,22,56
549,205,88,4375.66,3.6,52.315662,4.9060283,9.339,21,22,57
550,210,88,4384.87,3.6,52.31558,4.9060407,9.333,21,23,58
551,215,89,4393.99,3.8,52.3155,4.906064,9.16,21,23,57
552,218,88,4403.02,3.6,52.31542,4.9060926,8.682,21,24,56
553,218,89,4412.2,3.6,52.315342,4.9061284,8.397,21,23,55
554,217,89,4421.49,3.6,52.31526,4.906176,8.747,21,23,54
555,225,89,4430.71,3.6,52.315186,4.906227,9.226,21,24,54
556,239,89,4440.23,3.6,52.315105,4.906279,9.198,21,26,55
557,246,90,4450.04,3.6,52.31502,4.906331,9.23,21,26,56
558,243,90,4459.89,3.6,52.31494,4.906382,9.301,21,26,55
559,236,91,4469.5,3.6,52.31486,4.906428,9.381,21,25,55
560,224,90,4478.93,3.6,52.31478,4.9064674,9.389,21,24,54
561,209,90,4488.75,3.4,52.314693,4.9065075,9.411,21,22,53
562,196,90,4498.44,3.6,52.31461,4.906543,9.425,21,21,54
563,195,90,4507.9,3.6,52.314526,4.906571,9.425,21,21,55
564,204,89,4517.41,3.6,52.31444,4.906598,9.425,21,22,55
565,211,88,4526.86,3.6,52.314358,4.9066215,9.425,21,23,56
566,214,87,4536.06,3.6,52.314278,4.9066424,9.425,21,23,55
567,214,87,4545.0,3.6,52.314198,4.9066596,9.317,21,23,56
568,208,86,4553.77,3.6,52.31412,4.90667,9.14,21,23,58
569,205,87,4562.9,3.6,52.314037,4.906678,9.122,21,23,57
570,207,87,4571.94,3.6,52.313957,4.9066854,9.097,21,23,58
571,216,87,4580.67,3.6,52.313877,4.906688,9.065,21,24,57
572,229,87,4589.4,3.8,52.3138,4.906684,9.009,21,25,55
573,230,88,4598.68,3.6,52.313717,4.906667,8.944,21,25,54
574,225,88,4608.13,3.6,52.313633,4.906636,8.944,21,24,54
575,216,88,4617.73,3.6,52.313553,4.906594,8.944,21,23,55
576,211,88,4627.35,3.6,52.313473,4.9065475,8.985,21,23,54
577,210,89,4636.8,3.6,52.31339,4.9065027,9.075,21,23,54
578,208,90,4646.23,3.4,52.31331,4.9064584,9.119,21,22,54
579,211,90,4655.57,3.4,52.31323,4.906415,9.203,21,22,55
580,215,90,4665.09,3.2,52.31315,4.90637,9.342,21,23,56
581,211,89,4674.5,3.2,52.31307,4.906326,9.342,21,23,55
582,205,89,4683.81,3.2,52.31299,4.90628,9.342,21,22,54
583,206,89,4693.12,3.2,52.312912,4.906233,9.342,21,22,54
584,207,88,4702.39,3.2,52.31283,4.906186,9.317,21,22,54
585,209,88,4711.5,3.2,52.312756,4.9061413,9.271,21,23,55
586,214,88,4720.75,3.2,52.31268,4.906094,9.248,21,23,56
587,218,87,4729.9,3.4,52.312603,4.9060464,9.217,21,24,57
588,218,86,4738.97,3.4,52.312527,4.906,9.194,21,24,57
589,218,85,4748.07,3.4,52.312447,4.9059577,9.177,21,24,57
590,226,85,4757.22,3.4,52.312366,4.9059215,9.144,21,25,56
591,235,86,4766.3,3.4,52.31229,4.905888,9.139,21,26,57
592,235,86,4775.48,3.6,52.31221,4.9058585,9.115,21,26,56
593,227,86,4784.9,3.6,52.312126,4.9058332,9.075,21,25,55
594,222,87,4794.02,3.6,52.312046,4.905813,9.075,21,24,55
595,226,86,4803.13,3.6,52.311966,4.9057965,9.075,21,25,54
596,225,87,4812.38,3.6,52.31188,4.905781,9.075,21,25,54
597,214,88,4821.69,3.6,52.3118,4.9057655,9.081,21,23,55
598,208,89,4831.41,3.6,52.31171,4.905748,9.123,21,22,55
599,213,89,4840.89,3.6,52.311626,4.9057302,9.175,21,23,56
600,218,89,4850.03,3.6,52.311546,4.9057145,9.182,21,23,57
601,213,89,4859.25,3.4,52.311462,4.905701,9.194,21,23,56
602,205,88,4868.46,3.4,52.31138,4.9056954,9.194,21,22,55
603,196,89,4877.55,3.4,52.3113,4.905699,9.198,21,21,56
604,187,90,4886.8,3.4,52.311214,4.9057035,9.207,21,20,55
605,182,89,4896.14,3.4,52.31113,4.905711,9.214,21,20,56
606,184,88,4905.26,3.4,52.31105,4.905725,9.21,21,20,56
607,188,87,4913.68,3.6,52.310974,4.9057403,9.192,21,21,55
608,191,87,4922.4,3.6,52.310898,4.9057536,9.169,21,21,56
609,197,86,4932.72,3.4,52.310806,4.905767,9.148,21,22,55
610,205,86,4941.57,3.4,52.310726,4.9057794,9.131,21,23,56
611,210,85,4950.42,3.6,52.310646,4.9057975,9.126,21,24,56
612,205,84,4959.12,3.8,52.31057,4.905818,9.119,21,23,57
613,194,84,4967.14,4.0,52.310497,4.9058385,9.07,21,22,56
614,184,84,4975.21,4.0,52.31043,4.9058623,8.971,21,21,56
615,181,83,4985.33,4.0,52.31034,4.9058957,8.93,21,21,55
616,183,83,4994.23,4.0,52.31026,4.9059258,8.879,21,21,54
617,192,84,5003.02,4.0,52.310184,4.905959,8.844,21,22,53
618,205,83,5011.79,4.0,52.31011,4.9059944,8.801,21,24,54
619,215,83,5020.54,4.2,52.31003,4.906032,8.778,21,25,53
620,218,82,5029.32,4.2,52.30996,4.9060736,8.771,21,25,54
621,221,83,5038.16,4.2,52.309883,4.906119,8.743,21,25,56
622,223,83,5047.02,4.2,52.30981,4.90617,8.714,21,26,55
623,211,83,5055.91,4.2,52.30974,4.906223,8.73,21,24,54
624,190,84,5064.84,4.2,52.309666,4.906277,8.758,21,22,54
625,178,83,5073.42,4.0,52.309593,4.906328,8.758,21,20,54
626,171,83,5082.12,4.0,52.30952,4.906379,8.743,21,20,55
627,142,83,5090.17,4.0,52.309456,4.906425,8.714,21,16,56
628,70,37,5098.48,3.8,52.309387,4.9064713,8.714,21,18,56
629,0,0,5107.72,3.8,52.30931,4.906524,8.574,21,0,55
630,0,0,5114.06,3.8,52.309258,4.906561,7.775,21,0,54
631,0,0,5119.02,3.8,52.309216,4.9065866,6.126,21,0,53
632,169,53,5123.83,3.8,52.309177,4.906615,5.108,21,30,52
633,312,52,5129.21,3.8,52.309135,4.9066525,5.3,21,57,50
634,369,55,5135.83,3.6,52.309082,4.906697,5.76,21,64,50
635,386,59,5142.45,3.6,52.30903,4.9067388,6.431,21,62,51
636,381,63,5149.42,3.6,52.30897,4.9067855,6.714,21,58,52
637,368,67,5157.02,3.4,52.308914,4.9068437,6.968,21,52,52
638,363,70,5164.14,3.4,52.30886,4.906902,7.527,21,50,51
639,358,74,5171.45,3.4,52.308807,4.9069614,7.926,21,46,52
640,352,75,5180.38,3.4,52.308743,4.9070363,8.186,21,45,53
641,335,78,5189.44,3.4,52.308674,4.9071136,8.361,21,41,52
642,297,80,5198.33,3.6,52.308613,4.907193,8.35,21,35,54
643,249,81,5206.67,3.6,52.308556,4.9072704,8.297,21,29,56
644,213,81,5214.71,3.6,52.3085,4.907345,8.213,21,25,55
645,198,79,5222.32,3.8,52.308445,4.9074154,8.167,21,24,55
646,207,78,5230.79,3.8,52.308384,4.90749,8.167,21,25,55
647,217,77,5239.46,4.0,52.30832,4.9075627,8.196,21,27,54
648,221,78,5247.63,4.0,52.308258,4.907627,8.274,21,27,54
649,220,79,5255.86,4.2,52.308193,4.9076877,8.325,21,27,53
650,217,80,5263.97,4.2,52.30813,4.907747,8.325,21,26,54
651,215,80,5272.05,4.2,52.308067,4.9078054,8.325,21,26,53
652,209,80,5280.28,4.2,52.308002,4.907864,8.328,21,25,54
653,189,81,5289.39,4.2,52.30793,4.9079285,8.331,21,22,56
654,143,81,5297.84,4.2,52.307865,4.9079843,8.3,21,17,59
655,95,75,5305.56,4.2,52.3078,4.9080276,7.797,21,12,53
656,103,63,5312.62,4.2,52.30774,4.908062,7.019,21,16,48
657,179,69,5319.78,4.2,52.30768,4.9080925,7.078,21,25,70
658,260,70,5327.63,4.2,52.30761,4.9081206,7.369,21,35,63
659,290,72,5335.6,4.0,52.30754,4.9081483,7.787,21,38,54
660,286,74,5343.7,4.0,52.30747,4.908175,8.053,21,37,53
661,272,76,5351.87,3.8,52.3074,4.908204,8.158,21,34,53
662,258,77,5360.21,3.8,52.307323,4.908237,8.158,21,32,54
663,249,79,5368.56,3.6,52.307255,4.908269,8.158,21,30,55
664,246,81,5377.39,3.6,52.30718,4.9083047,8.158,21,29,55
665,248,81,5386.09,3.8,52.307102,4.9083414,8.165,21,29,55
666,247,82,5394.65,3.8,52.307026,4.9083724,8.247,21,29,54
667,240,82,5403.36,3.8,52.30695,4.908399,8.402,21,28,54
668,233,82,5411.78,3.8,52.306877,4.9084153,8.488,21,27,55
669,226,82,5420.49,3.8,52.306797,4.908414,8.552,21,26,56
670,221,83,5429.39,3.8,52.30672,4.9083967,8.596,21,25,56
671,220,83,5438.32,3.8,52.30664,4.908366,8.627,21,25,56
672,219,84,5447.2,3.8,52.306564,4.9083242,8.667,21,25,54
673,215,84,5456.09,3.8,52.30649,4.9082727,8.674,21,24,53
674,209,84,5465.35,3.8,52.30642,4.9082093,8.7,21,24,52
675,212,85,5474.51,3.6,52.306347,4.908142,8.73,21,24,52
676,220,86,5483.6,3.6,52.30628,4.9080744,8.758,21,24,52
677,223,86,5492.72,3.6,52.306206,4.908006,8.801,21,25,53
678,220,86,5501.99,3.6,52.306133,4.907937,8.908,21,24,53
679,215,87,5511.3,3.6,52.306065,4.9078684,9.064,21,24,54
680,217,87,5520.65,3.6,52.30599,4.907803,9.102,21,24,55
681,233,88,5530.02,3.4,52.305916,4.907741,9.124,21,25,54
682,254,88,5539.35,3.4,52.305836,4.907682,9.134,21,28,53
683,253,88,5548.57,3.4,52.305763,4.9076223,9.15,21,27,53
684,234,88,5557.73,3.4,52.30569,4.9075575,9.17,21,25,53
685,224,88,5567.32,3.2,52.30562,4.9074855,9.175,21,24,54
686,227,88,5576.79,3.2,52.305546,4.9074106,9.175,21,25,54
687,228,88,5585.95,3.2,52.305477,4.907333,9.175,21,25,55
688,224,89,5595.26,3.2,52.305412,4.9072485,9.175,21,24,55
689,222,89,5603.65,3.2,52.305355,4.9071693,9.172,21,24,55
690,220,88,5612.19,3.2,52.305298,4.9070864,9.17,21,24,56
691,218,88,5622.62,3.4,52.30523,4.906981,9.172,21,24,57
692,222,89,5632.04,3.4,52.305172,4.906882,9.17,21,24,56
693,230,89,5641.06,3.4,52.305115,4.9067855,9.191,21,25,56
694,234,89,5650.36,3.4,52.30506,4.906686,9.214,21,25,55
695,230,90,5661.08,3.2,52.304993,4.906572,9.258,21,24,54
696,222,90,5670.94,3.2,52.30493,4.9064693,9.351,21,24,54
697,218,90,5680.83,3.2,52.304863,4.9063706,9.402,21,23,54
698,219,90,5690.49,3.4,52.3048,4.9062786,9.443,21,23,54
699,223,90,5699.85,3.4,52.304733,4.9061913,9.453,21,24,55
700,224,90,5709.43,3.4,52.304665,4.9061046,9.457,21,24,55
701,220,90,5718.91,3.4,52.304596,4.906023,9.464,21,23,56
702,215,90,5728.34,3.4,52.304527,4.905942,9.464,21,23,55
703,214,90,5737.69,3.4,52.30446,4.905861,9.464,21,23,53
704,217,90,5747.27,3.2,52.30439,4.905778,9.467,21,23,52
705,219,90,5756.74,3.2,52.30432,4.905696,9.472,21,23,51
706,223,89,5766.45,3.2,52.304253,4.905612,9.469,21,24,53
707,231,90,5776.14,3.2,52.304184,4.9055266,9.441,21,25,54
708,241,90,5785.32,3.2,52.304115,4.9054446,9.408,21,26,56
709,241,90,5794.73,3.2,52.30405,4.9053583,9.404,21,26,57
710,229,90,5804.53,3.2,52.30398,4.9052663,9.402,21,24,55
711,211,90,5813.96,3.2,52.30392,4.905173,9.404,21,22,58
712,201,90,5823.37,3.2,52.303864,4.9050736,9.397,21,21,55
713,205,90,5832.56,3.2,52.303806,4.9049735,9.397,21,22,55
714,211,90,5841.71,3.2,52.303753,4.904872,9.397,21,22,56
715,212,90,5851.35,3.2,52.303696,4.9047656,9.397,21,22,56
716,216,90,5861.22,3.2,52.303635,4.90466,9.402,21,23,56
717,231,90,5870.96,3.2,52.303574,4.9045596,9.441,21,25,56
718,250,90,5880.39,3.2,52.303513,4.9044647,9.502,21,27,58
719,256,90,5890.27,3.0,52.303448,4.9043665,9.519,21,27,56
720,245,90,5900.05,3.0,52.303383,4.9042697,9.537,21,26,56
721,224,90,5909.46,3.0,52.30332,4.904176,9.581,21,24,54
722,205,90,5919.34,3.0,52.303253,4.904079,9.619,21,22,54
723,195,90,5928.87,3.0,52.303192,4.9039845,9.641,21,21,52
724,205,90,5938.2,3.0,52.30313,4.9038916,9.661,21,22,53
725,223,91,5947.85,3.0,52.303066,4.903797,9.667,21,23,53
726,230,90,5957.36,3.2,52.303,4.903704,9.664,21,24,51
727,228,90,5967.13,3.0,52.302937,4.903609,9.654,21,24,52
728,229,91,5976.84,3.0,52.30287,4.903512,9.666,21,24,50
729,235,90,5986.26,3.0,52.30281,4.903416,9.677,21,25,51
730,239,91,5995.98,3.2,52.30275,4.9033165,9.647,21,25,52
731,235,91,6005.74,3.2,52.302685,4.903218,9.647,21,25,54
732,228,90,6015.16,3.2,52.302624,4.903122,9.647,21,24,55
733,227,89,6023.67,3.2,52.30257,4.903034,9.625,21,24,54
734,230,90,6032.63,3.2,52.302513,4.902941,9.592,21,24,54
735,226,90,6043.47,3.2,52.302444,4.902828,9.592,21,24,54
736,214,91,6053.06,3.4,52.302383,4.902728,9.613,21,22,54
737,216,91,6062.78,3.4,52.302322,4.9026265,9.625,21,23,54
738,227,91,6072.25,3.4,52.30226,4.9025273,9.592,21,24,54
739,230,92,6082.05,3.4,52.3022,4.9024234,9.592,21,24,53
740,223,93,6091.93,3.4,52.30214,4.9023194,9.618,21,23,53
741,218,93,6101.61,3.4,52.30208,4.9022183,9.685,21,22,53
742,216,93,6111.73,3.4,52.302017,4.902111,9.738,21,22,53
743,217,94,6121.95,3.4,52.301952,4.9020033,9.753,21,22,53
744,223,94,6131.9,3.2,52.30189,4.9018984,9.784,21,23,53
745,226,94,6141.76,3.4,52.30183,4.901796,9.849,21,23,53
746,221,94,6151.61,3.4,52.301765,4.9016924,9.892,21,22,52
747,212,94,6161.76,3.4,52.301704,4.901586,9.905,21,22,53
748,210,94,6171.81,3.4,52.30164,4.9014807,9.931,21,21,54
749,213,94,6181.45,3.4,52.30158,4.90138,9.957,21,22,55
750,215,94,6191.64,3.4,52.301514,4.9012733,9.964,21,22,55
751,209,94,6201.95,3.4,52.30145,4.901165,9.964,21,21,55
752,198,94,6211.64,3.4,52.30139,4.901063,9.964,21,20,55
753,190,94,6221.23,3.4,52.30133,4.9009624,9.96,21,19,55
754,184,93,6231.17,3.2,52.301266,4.900859,9.953,21,19,55
755,181,94,6241.22,3.2,52.301205,4.9007525,9.95,21,18,55
756,180,93,6251.16,3.2,52.30114,4.9006495,9.944,21,18,54
757,164,94,6260.72,3.4,52.30108,4.900555,9.934,21,17,56
758,141,92,6270.55,3.4,52.30101,4.9004607,9.902,21,15,62
759,142,90,6280.27,3.4,52.300945,4.900367,9.876,21,15,64
760,155,91,6289.84,3.2,52.300877,4.9002757,9.848,21,16,63
761,159,91,6299.29,3.2,52.30081,4.900187,9.814,21,17,58
762,162,92,6308.95,3.2,52.300747,4.900097,9.814,21,17,57
763,171,92,6318.35,3.2,52.300682,4.900009,9.814,21,18,56
764,175,91,6327.82,3.0,52.300617,4.899919,9.719,21,18,56
765,144,90,6337.42,3.0,52.30055,4.8998294,9.55,21,15,57
766,110,81,6346.6,3.0,52.300484,4.8997464,9.528,21,13,44
767,79,80,6355.9,3.0,52.30042,4.899665,9.528,21,9,66
768,121,86,6365.43,2.8,52.30035,4.8995824,9.483,21,13,43
769,178,88,6374.93,2.8,52.30028,4.899503,9.401,21,19,65
770,204,88,6384.24,2.8,52.30021,4.89943,9.358,21,22,55
771,207,88,6393.3,2.8,52.300137,4.899363,9.3,21,22,55
772,200,88,6402.23,2.8,52.300068,4.899302,9.267,21,22,57
773,187,88,6411.45,2.8,52.29999,4.8992453,9.247,21,20,56
774,179,88,6420.75,2.8,52.299915,4.899196,9.242,21,19,57
775,183,89,6430.08,2.8,52.299835,4.8991556,9.242,21,20,56
776,178,89,6439.02,2.6,52.299755,4.8991303,9.242,21,19,54
777,137,87,6448.26,2.6,52.29967,4.8991256,9.237,21,15,63
778,94,83,6457.31,2.6,52.29959,4.8991494,9.224,21,11,66
779,114,78,6465.86,2.6,52.299526,4.899205,9.209,21,14,65
780,162,83,6474.4,2.6,52.29947,4.8992867,9.203,21,19,56
781,174,82,6482.7,2.6,52.29942,4.899375,9.178,21,20,56
782,163,82,6490.89,2.8,52.29937,4.899465,8.864,21,19,57
783,125,80,6499.29,2.8,52.299328,4.8995657,8.174,21,15,56
784,0,0,6507.18,3.2,52.29929,4.8996654,7.756,21,0,56
785,0,0,6513.95,3.4,52.29925,4.8997455,7.389,21,0,57
786,0,0,6519.84,3.8,52.299217,4.8998065,6.374,21,0,58
787,28,48,6525.39,4.0,52.299175,4.8998547,5.325,21,6,58
788,67,47,6530.93,4.2,52.29913,4.89988,5.466,21,14,59
789,268,50,6536.32,4.4,52.299084,4.8998656,5.686,21,51,59
790,344,50,6540.88,4.6,52.299057,4.8998218,5.59,21,66,57
791,333,50,6545.89,5.0,52.29903,4.8997602,5.534,21,64,53
792,321,51,6552.21,5.2,52.299004,4.8996797,5.609,21,60,53
793,322,51,6557.95,5.4,52.29898,4.8996053,5.466,21,60,53
794,316,53,6563.6,5.6,52.298954,4.899532,5.444,21,57,52
795,310,54,6569.36,6.0,52.29893,4.899457,5.444,21,55,52
796,313,56,6575.56,6.2,52.298904,4.8993764,5.762,21,53,52
797,309,57,6582.16,6.4,52.298874,4.899292,6.321,21,52,52
798,292,59,6588.83,6.4,52.298843,4.8992076,6.445,21,47,52
799,272,60,6595.71,6.6,52.298817,4.899119,6.612,21,43,51
800,257,61,6602.52,6.6,52.298786,4.899031,6.731,21,40,51
801,244,63,6609.54,6.8,52.29876,4.89894,6.595,21,37,50
802,236,64,6616.47,6.8,52.29873,4.8988514,6.446,21,35,50
803,234,65,6623.04,7.0,52.2987,4.898768,6.601,21,34,50
804,211,67,6629.7,7.0,52.298668,4.8986835,6.713,21,30,51
805,182,68,6637.86,7.2,52.29863,4.898581,6.758,21,26,49
806,173,68,6645.38,7.2,52.298595,4.898488,6.84,21,24,50
807,170,69,6653.08,7.2,52.298557,4.8983917,7.102,21,24,51
808,166,70,6660.7,7.0,52.298523,4.8982964,7.599,21,23,51
809,154,73,6668.83,6.8,52.298485,4.8981957,7.987,21,20,53
810,140,75,6677.2,6.6,52.29844,4.898094,8.176,21,18,57
811,129,78,6685.85,6.6,52.298397,4.8979897,8.349,21,16,56
812,114,81,6694.38,6.4,52.298355,4.897885,8.525,21,13,58
813,103,82,6703.16,6.2,52.298313,4.8977785,8.72,21,12,59
